a b
242.53897550111358 0.11430436015264658
243.54120267260578 0.1324639028023903
244.543429844098 0.14024949522772265
245.5456570155902 0.17968187315398768
246.5478841870824 0.20534759212272494
247.5501113585746 0.1832580689167347
248.5523385300668 0.1755349074673525
249.554565701559 0.17514047772026153
250.55679287305122 0.19326858552000067
251.55902004454342 0.17625874981833903
252.5612472160356 0.2164205824224491
253.56347438752783 0.24662100361426795
254.56570155902003 0.28802875184396715
255.56792873051225 0.3009526887728378
256.57015590200444 0.30309279461826844
257.57238307349667 0.26249219901033977
258.57461024498883 0.2675889024282411
259.57683741648106 0.2771568069078706
260.5790645879733 0.2754449170548953
261.58129175946544 0.2233631345840641
262.58351893095767 0.20596532266687287
263.5857461024499 0.17895464542810888
264.5879732739421 0.1323836194570578
265.5902004454343 0.10594796170122417
266.5924276169265 0.09019932694582904
267.5946547884187 0.08620800513042973
268.5968819599109 0.12684106003418433
269.5991091314031 0.12626567142785614
270.60133630289533 0.12948571187482455
271.6035634743875 0.10719758193050051
272.6057906458797 0.1355078568997859
273.60801781737194 0.1347222632246581
274.6102449888641 0.13168598894057534
275.61247216035633 0.15489967740205518
276.61469933184856 0.15153462385321098
277.6169265033407 0.16078193957095957
278.61915367483294 0.17609049681856054
279.62138084632517 0.15053593848227495
280.62360801781733 0.1747982317963847
281.62583518930956 0.211029766673681
282.6280623608018 0.2888415801604717
283.630289532294 0.2884601033311763
284.63251670378617 0.30824317581802635
285.6347438752784 0.3142435708284718
286.6369710467706 0.3013127855886724
287.6391982182628 0.2864286863667711
288.641425389755 0.26912651609858856
289.6436525612472 0.23696065086569873
290.6458797327394 0.21853108544528324
291.6481069042316 0.22018545999159342
292.65033407572383 0.19510306910662983
293.652561247216 0.13646038716899878
294.6547884187082 0.11316133851528287
295.65701559020044 0.11372872136312596
296.65924276169267 0.11655809084068418
297.66146993318483 0.13185106862034093
298.66369710467706 0.13787982929472015
299.6659242761693 0.13128841073181804
300.66815144766144 0.1379651567865923
301.67037861915367 0.12693962779390774
302.6726057906459 0.10703179985236362
303.67483296213805 0.09513269429966743
304.6770601336303 0.12621492851290544
305.6792873051225 0.14382343757571014
306.68151447661467 0.13248669282528255
307.6837416481069 0.15090381684523568
308.6859688195991 0.1528635594381024
309.6881959910913 0.18018178465377988
310.6904231625835 0.23743772812176128
311.6926503340757 0.2526348779060398
312.6948775055679 0.29044831413839506
313.6971046770601 0.3159366209101855
314.69933184855233 0.34600155859022796
315.70155902004456 0.3178394354803317
316.7037861915367 0.25161964619200283
317.70601336302894 0.2545858328049856
318.70824053452117 0.22420964917820282
319.71046770601333 0.23049818827858218
320.71269487750556 0.21294747399506003
321.7149220489978 0.18869717206680492
322.71714922048994 0.15467873256545978
323.71937639198217 0.15355321120589913
324.7216035634744 0.1508582111981893
325.72383073496655 0.1271283490540682
326.7260579064588 0.13706412740505622
327.728285077951 0.16479785852923573
328.7305122494432 0.15204378016060024
329.7327394209354 0.14495082208083837
330.7349665924276 0.10790769028580117
331.73719376391983 0.09064909717521753
332.739420935412 0.08461074885745028
333.7416481069042 0.1056837569227282
334.74387527839644 0.10781884429570643
335.7461024498886 0.11544718945921956
336.74832962138083 0.1540624895003328
337.75055679287306 0.17895845450743622
338.7527839643652 0.17424062548807137
339.75501113585744 0.2177110994246427
340.75723830734967 0.24323433524465693
341.75946547884183 0.2921769991504447
342.76169265033406 0.3285707364995309
343.7639198218263 0.31889924657997903
344.76614699331844 0.2798886689116152
345.76837416481067 0.2526311461636413
346.7706013363029 0.24016852525005788
347.7728285077951 0.2393777059468806
348.7750556792873 0.18709697203149261
349.7772828507795 0.2195112011009103
350.7795100222717 0.20648697962526058
351.7817371937639 0.20782871229376587
352.7839643652561 0.1918427802866063
353.78619153674833 0.16639640710356016
354.7884187082405 0.1520128812425168
355.7906458797327 0.16634503721831523
356.79287305122494 0.18246769467480942
357.7951002227171 0.15559497552385254
358.79732739420933 0.12259571433843847
359.79955456570156 0.12022355481150133
360.8017817371938 0.08386985271046961
361.80400890868594 0.07954037722082266
362.80623608017817 0.06990664562660255
363.8084632516704 0.09734847050086577
364.81069042316255 0.12499785524749588
365.8129175946548 0.16253153185266042
366.815144766147 0.17253000864963583
367.81737193763917 0.16552747040551719
368.8195991091314 0.21267270574798364
369.8218262806236 0.2555861690417271
370.8240534521158 0.25387859806232155
371.826280623608 0.2871242672435096
372.8285077951002 0.2749159494632613
373.8307349665924 0.2739173152221819
374.8329621380846 0.2537592377999676
375.83518930957683 0.22794520708757793
376.837416481069 0.19943031095300381
377.8396436525612 0.20028138864008305
378.84187082405344 0.2341585824488709
379.84409799554567 0.2612002631069221
380.84632516703783 0.22016987102469798
381.84855233853006 0.22419966293728108
382.8507795100223 0.2123781244331648
383.85300668151444 0.18972917756949248
384.85523385300667 0.19101466619143484
385.8574610244989 0.16327419984151004
386.85968819599105 0.1501882116738341
387.8619153674833 0.13382412845074826
388.8641425389755 0.1241105968438501
389.86636971046767 0.08505697731309089
390.8685968819599 0.05536879544897134
391.8708240534521 0.07933385483890142
392.87305122494433 0.09304477672787013
393.8752783964365 0.12819708642193375
394.8775055679287 0.14811960442702565
395.87973273942094 0.1660252730268762
396.8819599109131 0.18871643146028355
397.88418708240533 0.20096051888731448
398.88641425389756 0.22229814409872486
399.8886414253897 0.20029742681633106
400.89086859688194 0.2428729207640843
401.89309576837417 0.2728013939439927
402.89532293986633 0.2447541411741828
403.89755011135856 0.23041503133994312
404.8997772828508 0.2050925140489621
405.90200445434294 0.20977953524731838
406.90423162583517 0.23091277764418708
407.9064587973274 0.24615694379031655
408.90868596881955 0.2692907768644619
409.9109131403118 0.25170682305813236
410.913140311804 0.28130461946024393
411.9153674832962 0.2656351348921272
412.9175946547884 0.20888478015098774
413.9198218262806 0.17673104287624003
414.92204899777283 0.17627317211837587
415.924276169265 0.14861858517550558
416.9265033407572 0.14657362450331407
417.92873051224944 0.106419641187785
418.9309576837416 0.08267122730852744
419.93318485523383 0.06889039606835637
420.93541202672606 0.08605894432497353
421.9376391982182 0.08908341352966045
422.93986636971044 0.11134968199855218
423.94209354120267 0.15621353126202897
424.9443207126949 0.1830148418764341
425.94654788418705 0.1750155178790617
426.9487750556793 0.17962353905662548
427.9510022271715 0.1651103446484078
428.95322939866367 0.19102295995259563
429.9554565701559 0.20290022147548145
430.9576837416481 0.2345412233948895
431.9599109131403 0.2014229361534491
432.9621380846325 0.2148752642942092
433.9643652561247 0.2372418911838082
434.9665924276169 0.22314020826309178
435.9688195991091 0.2332132769651836
436.97104677060133 0.25680159541166797
437.9732739420935 0.2862940146076295
438.9755011135857 0.32339100259268216
439.97772828507794 0.2962549968513984
440.9799554565701 0.28859420446975953
441.98218262806233 0.20600415711938813
442.98440979955456 0.20003051375808623
443.9866369710468 0.18445450930307192
444.98886414253894 0.14328186517079802
445.99109131403117 0.1222814339799958
446.9933184855234 0.11808316776780844
447.99554565701555 0.09952236036613006
448.9977728285078 0.0917205684015957
450.0 0.08101487205703502
